OUTPUT3: 1997.53 -0.756346 -0.987641 -0.516712
OUTPUT3: 1997.53 -0.755337 -0.98709 -0.515178
OUTPUT3: 1997.53 -0.754485 -0.986624 -0.51388
OUTPUT3: 1997.53 -0.752224 -0.985465 -0.510331
OUTPUT3: 1997.53 -0.752183 -0.985458 -0.510248
OUTPUT3: 1997.53 -0.752183 -0.985458 -0.510248
OUTPUT3: 1997.53 -0.75263 -0.985869 -0.51073
OUTPUT3: 1997.54 -0.772549 -1.00283 -0.535087
OUTPUT3: 1997.54 -0.771878 -1.00178 -0.533429
OUTPUT3: 1997.54 -0.771233 -1.00174 -0.532026
OUTPUT3: 1997.54 -0.770923 -1.00171 -0.53137
OUTPUT3: 1997.54 -0.769627 -1.00186 -0.528258
OUTPUT3: 1997.54 -0.774234 -1.00556 -0.533827
OUTPUT3: 1997.54 -0.775275 -1.00627 -0.535247
OUTPUT3: 1997.54 -0.776403 -1.00703 -0.536797
OUTPUT3: 1997.54 -0.777599 -1.00783 -0.538447
OUTPUT3: 1997.54 -0.779086 -1.00881 -0.540506
OUTPUT3: 1997.54 -0.780536 -1.01058 -0.54252
OUTPUT3: 1997.54 -0.782606 -1.01321 -0.545395
OUTPUT3: 1997.54 -0.785742 -1.0172 -0.549749
OUTPUT3: 1997.54 -0.785742 -1.0172 -0.549749
OUTPUT3: 1997.54 -0.786163 -1.01773 -0.550331
OUTPUT3: 1997.54 -0.786163 -1.01773 -0.550331
OUTPUT3: 1997.54 -0.786328 -1.01794 -0.55056
OUTPUT3: 1997.54 -0.786328 -1.01794 -0.55056
OUTPUT3: 1997.54 -0.771249 -1.00224 -0.531028
OUTPUT3: 1997.54 -0.770558 -1.00169 -0.530181
OUTPUT3: 1997.54 -0.770557 -1.00169 -0.530179
OUTPUT3: 1997.55 -0.767222 -0.997971 -0.529893
OUTPUT3: 1997.55 -0.767222 -0.997971 -0.529893
OUTPUT3: 1997.55 -0.779054 -1.01024 -0.541679
OUTPUT3: 1997.55 -0.778854 -1.00994 -0.54133
OUTPUT3: 1997.55 -0.778631 -1.00962 -0.540953
OUTPUT3: 1997.55 -0.778631 -1.00962 -0.540953
